"assessmentUid","user.grade","ageMonthsAtTest","org_name","school_type","completed","numAttempted","totalCorrect","runTime"
"SgofhsSVVxVGhuO9kOTrsNzxMMG3",7,163,"Rocky Mountain Prep","public","True",30,21,217.9390001297
"QlG4lKoZP6RIClBptuPouezceLw1",7,154,"Rocky Mountain Prep","public","True",14,9,601.785000324249
"lS9h6xBv0jZPi4gJ40ELRWnusUs2",7,153,"Rocky Mountain Prep","public","True",30,15,366.755000114441
"3FyMUPIb1FNBJyQf1EJ5SuBOwQy2",6,145,"Rocky Mountain Prep","public","True",30,23,299.892999887466
"LEdwGTPDy9Pd8KJnTHrYte0HJoL2",7,159,"Woodside","public","True",29,16,211.9390001297
"eEpbhkmXK6XsS7TrCMFHFN22mz13",7,159,"Rocky Mountain Prep","public","True",30,24,408.609999895096
"uOjPXD0o9PUKI3Kte8quA1YVGWT2",6,143,"Rocky Mountain Prep","public","True",30,15,522.227999687195
"G4hWr0gTwyUId8XJVG4iDcrfi193",6,150,"Rocky Mountain Prep","public","True",30,14,311.076999902725
"LAwcYOH8ZjYxMSQEJcyfYqyKNTn1",7,159,"Woodside","public","True",29,26,218.824000120163
"14y7e5w7qTebXPMuUTxcIS1WDp83",9,181,"Rocky Mountain Prep","public","True",30,20,290.970999956131
"18rmvBWDa3UFBQVR992Uosj3k1Q2",6,148,"Rocky Mountain Prep","public","True",30,20,310.963000059128
"qzC19Y071hY1Z8q0YWWIIduyJvw2",6,150,"Rocky Mountain Prep","public","True",7,5,546.592000007629
"cWwKeCIeGBYKDD21u3ky1jRxFHY2",7,156,"Rocky Mountain Prep","public","True",30,14,431.329999923706
"DgE6iEnrJvRcxoIc0I8r5ROllFE3",6,148,"Rocky Mountain Prep","public","True",30,20,378.109000205994
"WObx3OVvlwfAe1X7wHq84eB5qkR2",6,148,"Rocky Mountain Prep","public","True",30,24,351.65099978447
"s59pJ1VPNwdI4LkTmxRqzerUSKB2",7,160,"Rocky Mountain Prep","public","True",30,18,324.120000123978
"eUS0wxaw2HZhmDuHx25shj3FytC2",9,204,"Rocky Mountain Prep","public","True",30,8,136.83899974823
"mouTvSltGobGeb0k6JLLLMdbgA92",7,151,"Woodside","public","True",29,28,190.50200009346
"lM9J5nyfulg0PcD6WmASdOSk9O52",6,148,"Rocky Mountain Prep","public","True",30,23,291.286000013351
"ByZNTIHMHHNCeFUP0CRCZzucjuH3",10,189,"Rocky Mountain Prep","public","True",30,25,268.853000164032
"1YtgSINjEhMWg4Cb3mWWtFVjyFC2",6,144,"Rocky Mountain Prep","public","True",30,10,247.56200003624
"hAwo6yBdwehXPZFNcUvmughQgL02",6,141,"Rocky Mountain Prep","public","True",30,4,91.46399974823
"OxvMWuRR8fht78XhUYMDgosmOIh1",10,197,"Rocky Mountain Prep","public","True",30,16,318.716000080109
"BUG8yig7Q1OXTdyJnR495Pvwj833",9,180,"Rocky Mountain Prep","public","True",30,28,248.805999755859
"ZotlZd8h6NS43Q7Jrjs1fAzpQSA3",7,163,"Rocky Mountain Prep","public","True",30,17,243.699999809265
"S1O5k0BeuiR9La1vs0UrpGoJptx2",8,173,"Rocky Mountain Prep","public","True",30,10,174.184000015259
"Ru2MQ22oHeRo4CVEdcb5MGUQshC3",6,146,"Rocky Mountain Prep","public","True",30,9,109.898000001907
"k7nAiDefUocexnDnunqzpGa0Uvt1",7,154,"Rocky Mountain Prep","public","True",30,24,260.680999755859
"CKPmly5Dx0ZZqSoRZTLZRGPFVHu1",6,153,"Rocky Mountain Prep","public","True",30,17,255.46599984169
"JbifjYFEOmW5J2Ui23qYQRIEufP2",10,195,"Rocky Mountain Prep","public","True",20,9,513.609999895096
"rWpHaWoxMFVxuVixS723Le04Kh43",8,167,"Rocky Mountain Prep","public","True",30,17,305.419999837875
"MX419o4A8nXDhf0pFwLKRhxV6jJ3",7,163,"Rocky Mountain Prep","public","True",30,14,261.863999843597
"HOPzNPF5zYRF0wUIlv6M2BI7KrD2",7,156,"Rocky Mountain Prep","public","True",30,26,498.079999923706
"sjkdgbrSbxNKs20vJz4hU0blOEH2",8,173,"Rocky Mountain Prep","public","True",10,7,1313.90200018883
"PnerciP7PcVk9jF24KrBf2JJpkv2",10,192,"Rocky Mountain Prep","public","True",30,15,459.621999979019
"EboNCWiA3RcQRHwrjDhAxeLP2Yo1",5,132,"Woodside","public","True",29,27,248.52799987793
"4MeU5FwemCZInkueug3dgPUmSxz1",6,149,"Rocky Mountain Prep","public","True",30,16,427.647000074387
"Ga0QEyu22ZN99TT3TnK5yMzwvRD2",8,173,"Woodside","public","True",29,21,220.786999940872
"QB8yAtxezURsPTZ3KrtyLFBabT92",8,178,"Rocky Mountain Prep","public","True",24,16,546.758000135422
"41e0lZs3Z7WgVaOGw173g7hAkjw1",6,151,"Rocky Mountain Prep","public","True",30,10,295.546000003815
"A3f0QrVRS9XdCtHGZlo3HBFH35k2",8,167,"Woodside","public","True",29,25,230.888000011444
"VqAM2q4BoQXArkPYw68U150wc8B3",6,151,"Rocky Mountain Prep","public","True",30,22,529.202999830246
"6rdBpCNjl8Tl4cEJwKOxux4Lcd92",7,160,"Woodside","public","True",29,28,181.05999994278
"EsxfXA5yX6eef3udN1seSwYNcto2",7,162,"Rocky Mountain Prep","public","True",30,20,162.898999929428
"OHcq5clHE2NxnYi1pSWDh9bMTEw2",7,152,"Rocky Mountain Prep","public","True",30,21,438.077000141144
"yskJvFfSBOMwt2OezzyQr6W8LZn1",6,140,"Rocky Mountain Prep","public","True",27,14,567.764999866486
"D59gSlS8dIZG1jRd1p9Zr6K6hZz2",4,122,"Woodside","public","True",29,14,477.520000219345
"UMvSMNelqJe18TZga182uDWlywf1",8,173,"Rocky Mountain Prep","public","True",30,17,255.436999797821
"7LkQJmqQ2cM6KaViItSIGmV5vZD3",8,172,"Rocky Mountain Prep","public","True",30,7,216.723999977112
"IbPFgXUnUMMQHx6xFanADEn3l713",7,153,"Rocky Mountain Prep","public","True",30,14,252.302000045776
"IKtrHdTbqtRfJLb5ncH6C4lgHXg1",7,153,"Rocky Mountain Prep","public","True",30,21,351.088000059128
"OgjdxM8CrkaZBwFhgyz1g13QlGP2",9,179,"Rocky Mountain Prep","public","True",30,22,275.892999887466
"DllGmMPCcpWKl2oDKV1ZjWcQSIv2",6,145,"Rocky Mountain Prep","public","True",30,21,322.421000003815
"9sJ3E1uml3X5pAHzkPrut0VOM9u2",8,176,"Woodside","public","True",29,7,87.1610000133514
"ZxvXSONfx9PwwCOIw0kiQ6TtB3a2",7,162,"Rocky Mountain Prep","public","True",30,7,136.829999923706
"693WyrgllleQ96yOymLOKQXObVs1",6,143,"Rocky Mountain Prep","public","True",30,28,381.706000328064
"kOZwrqyxhmeEdPvNc7zXHwcUsbv1",9,177,"Rocky Mountain Prep","public","True",30,16,189.74599981308
"da8CelqP2lbkOOKaeVt2hph9Qkh2",7,152,"Rocky Mountain Prep","public","True",30,21,345.427999973297
"m0flKGmdnadDEua9wdGnHA14TWI3",9,180,"Rocky Mountain Prep","public","True",30,26,478.707000255585
"N8TA2hc0IzcpSJavM1ING0uHl5V2",8,181,"Rocky Mountain Prep","public","True",30,17,548.074999809265
"laSPyWqlQcU6hYNtMfASyX8Y8EI2",7,167,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,16,255.059000015259
"XO49bLRvdrbnvEnbuXGLAlOSkzA2",7,155,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,19,254.128000020981
"NGnCCZUApVShEbpkPXGma4K9mH23",7,160,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,22,404.65700006485
"bYHcunIKYneJnKdTAufo0W3xsRQ2",7,163,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,19,518.845000267029
"sukFMvwZufUIPQtYtFHofPp8Pln2",7,158,"unknown: d:[] g:[] p:hwsch","language-learning","True",27,22,527.928999900818
"Clzi3yImX1dtSnDzSzNsV6bj1I53",7,160,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,24,312.151999950409
"B3lwfPiM5nNfnbb9CRJCcV0T6VB3",7,158,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,20,237.944000244141
"D1xDIKL7MeVncM0mdA96Y1w66ln1",7,160,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,10,275.901999950409
"7c6GTUlDfXbnrhGrXNltfaAqWwl2",7,162,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,21,273.985999822617
"9ELJfhvPSIdsePlYEK8RI5Bwjun1",7,165,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,25,277.328999996185
"578Y26Gt6GZT7vOQSxdt4vrGNPh1",7,169,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,17,179.149000167847
"KUPQZULmv5Qhtngnm9FmURcks0S2",7,159,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,22,238.465000152588
"DcSvGrxNO0Pxk0RVPLr8fgrg9oB3",7,172,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,26,391.488999843597
"J03r3dLdnRSRCDGXCF1lONToRdh1",7,161,"unknown: d:[] g:[] p:hwsch","language-learning","True",19,8,549.107000112534
"S5NekAsEdZOpKFwpCk2o5vnFkE93",7,156,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,21,358.868000030518
"nzkuZQsM4NTiQOErQHOfjxmeL0g2",8,172,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,13,248.572999954224
"yMc0Y8ZflAZ7oSWwwl4JHDxXdE23",8,174,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,21,323.804000139236
"nc1WGXHsqvUwWs7I3D3oVzCNYlR2",8,170,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,19,384.475999832153
"8cmAz8geWhckdLocfjl2Wg9qiQJ2",8,169,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,7,231.698000192642
"xTNbZnvzpFdUA1juYwEmnzCvbjk1",8,173,"unknown: d:[] g:[] p:hwsch","language-learning","True",26,22,512.416000127792
"TbLlSNGBeFQ8uqM3J0KKPkd29VG2",8,173,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,26,464.590000152588
"VaUhL2egdATHHyLR5B6WAs4ZCM02",8,171,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,18,197.447999954224
"lGXc04dRXsTJr0ec4Mkj0bcIoxK2",8,172,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,27,344.159999847412
"xAgTYIMMVGa1X6aBHjyufMFjqaG2",8,178,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,25,299.533999919891
"MV07aSCDoKRsqF30nzMgKyO1CdR2",8,179,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,27,472.398999929428
"R8vB0tJOgWYxeMegvsecBiskikj1",8,174,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,23,256.193000078201
"CKdUBmToGfhkGkGBzlbYO4mKEo62",8,176,"unknown: d:[] g:[] p:hwsch","language-learning","True",27,19,540.583999872208
"AhKNVauIVPcdfv9VFcRGkoZ6vC03",8,172,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,20,376.257999897003
"x8y2GgxEehcP7qNjPejEh8VJM9i1",8,172,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,21,254.007000207901
"mXFAV55CEucN3TrQfR2pND4KryS2",8,169,"unknown: d:[] g:[] p:hwsch","language-learning","True",25,8,526.825000047684
"oHhGjB48j3YalqvUuVQlYeNeddH3",8,173,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,26,284.430000066757
"vnRocZvubNcLR8zwdS2IbRWkPvw1",8,167,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,26,496.046999931335
"UGw55bF9EkMjyZLql7yIOAK3rM43",8,171,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,28,357.730999946594
"yCybRP6V5gh4u52zAoHCLcbfmcJ3",8,177,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,27,422.284999847412
"WQjUuNE1s3ZVno5yL3EbE6W3yuo2",8,175,"unknown: d:[] g:[] p:hwsch","language-learning","True",21,6,529.392999887466
"4sNAvs9UeZhC9791qgOvkdZzLDj2",8,173,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,19,250.572999954224
"eVYJXdwMkmVKe3LFVQBRcXVsXg42",8,171,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,29,349.757000207901
"L6yYkuROvfhDCBTZ5jdmXhAQ6ox1",8,170,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,13,362.421999931335
"6WS1rhfX2dSYyavWijNezDUEERd2",5,144,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,12,353.391999959946
"Xmm7lBHrZmN5JakLh9ILQV1Xjmi2",5,146,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,23,249.162000179291
"6p2xWDpqxhfHk7XsBONrRgTDfDt1",3,108,"unknown: d:[] g:[] p:hwsch","language-learning","True",26,8,516.781000137329
"esKbFdV74PhYy5iUWANzyE2fo4U2",3,114,"unknown: d:[] g:[] p:hwsch","language-learning","True",20,17,534.992000102997
"MJMlfr5lGlefE1JoLYUMQgh8jE52",3,114,"unknown: d:[] g:[] p:hwsch","language-learning","True",15,5,505.505000114441
"AiZu3A0RVyZqs9zwFwAduZliQU43",3,118,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,8,373.261999845505
"jPHL5XW4VAfL5ZQBLg3orQECmuk1",3,120,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,12,260.783999919891
"GYwfnRuE12QuXg3DT7qnhebTXUG2",3,117,"unknown: d:[] g:[] p:hwsch","language-learning","True",19,7,521.702000141144
"GE5EwPHI3xO61asWqaOi7wzJOhD3",3,108,"unknown: d:[] g:[] p:hwsch","language-learning","True",15,5,541.334000110626
"oNCE4ag0RLP1cuPCFdzMqmobLxH2",3,109,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,10,413.601999998093
"quaGipSF2vZx7HFKMMQP2Zr3aH62",3,111,"unknown: d:[] g:[] p:hwsch","language-learning","True",17,5,533.179999828339
"haGCTJT6sYUoVBtuftbldUpKtE82",3,120,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,6,500.952000141144
"iunSiZaZTbg44pwd6tCewR7Bgoz1",3,111,"unknown: d:[] g:[] p:hwsch","language-learning","True",10,3,586.385999917984
"3JEZXQD0FgXi0NvyFUBwlYzKAah1",3,115,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,12,299.785000085831
"mkNGhyaYYeVYNN59FJWKwb0gPFM2",3,111,"unknown: d:[] g:[] p:hwsch","language-learning","True",5,1,601.316999912262
"KmIKM1KRuNUiSS2LLZF2P7CjUf93",3,113,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,9,444.881999969482
"zqtRUDTaG3WS7dn4teTKhJUiEI32",3,114,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,15,422.676000118256
"mBWyqiW8LIRAJnVJWcKxGbkge403",3,114,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,7,296.007999897003
"yK7XjTQCnefQNGmtdsH6I5gB0Cm2",3,108,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,7,328.392000198364
"pHMPx6tekaSiKZBfFUtaIMbasC43",3,115,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,8,506.868000030518
"o1nJvj7e0qcxxlWRI4hCC3hwf9h2",3,110,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,8,274.042999982834
"7eMP6XXrsCWeylf28KlJaozzX332",3,122,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,20,392.273000001907
"wytFYTec96OVc7w36ZUw4nJcIVu1",3,120,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,7,260.131999969482
"0TWz89l3BAbWHTzlOFcENgWE4Db2",4,129,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,8,379.204999923706
"5uZVZ4g2zDgZIkY34HgzYjjNtyz1",4,127,"unknown: d:[] g:[] p:hwsch","language-learning","True",24,15,504.408999919891
"aJLdyLA4s7WLdrlzwBYR0tdRCw62",4,127,"unknown: d:[] g:[] p:hwsch","language-learning","True",17,11,500.692999839783
"JOeIfhls8BS0td0nJaM3pjsOHUx2",4,127,"unknown: d:[] g:[] p:hwsch","language-learning","True",14,5,519.803999900818
"dbkClmDCRsehHkZbnpVGVKwdkGI2",4,132,"unknown: d:[] g:[] p:hwsch","language-learning","True",18,8,537.615000009537
"OSdQ7hlAe5RLk5Te5w5N3vVRqEX2",4,128,"unknown: d:[] g:[] p:hwsch","language-learning","True",13,7,530.84099984169
"PfV63F7V3SUaB1D7HpHzqYLbEwe2",4,130,"unknown: d:[] g:[] p:hwsch","language-learning","True",9,1,535.258000135422
"2e3Plf9UWldL5jDOqf3OSATblGH3",4,120,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,12,298.907999992371
"bMXX19xNZtaeIwaPdbE8MfE1Zs12",4,131,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,13,467.912999868393
"vIKN9GytlyOdbin5CXBq308ykqr2",4,125,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,18,333.537999868393
"l4vTfyKOTrhgbwaA8cQC9IWeMek2",4,119,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,9,530.985999822617
"dhNC7yBK2JQaKCZQGrvUKbv6vs83",4,119,"unknown: d:[] g:[] p:hwsch","language-learning","True",17,5,544.947999954224
"Cu6FXap6QyeWJ9aFCuORzDIFAmH2",4,121,"unknown: d:[] g:[] p:hwsch","language-learning","True",16,8,576.795000076294
"HZRRNsmU2ZavByd6PCKGlTdxpus2",4,130,"unknown: d:[] g:[] p:hwsch","language-learning","True",22,12,547.089999914169
"c1QIdotplTf7T5TYFS8j8qsN2vB2",4,136,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,8,442.170000076294
"ueex6xCASsfIXoRLymUc4zFfX603",4,118,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,10,377.303000211716
"sAJSzewsJeRHXjvVBIVfmN4KV7b2",4,124,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,8,232.938999891281
"SQqYPNxa5JUkeDDksE0tVytAfjE2",4,129,"unknown: d:[] g:[] p:hwsch","language-learning","True",27,19,570.571000099182
"HE2e2jcmvpepXPI3R1jSAoL21NV2",4,126,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,13,326.576999902725
"MhxZCYLOEhPO6bRBoAplw6dls6q2",4,127,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,18,238.507999897003
"GfuDhlX0wycT2IHGTkIe4oEWGcq1",4,122,"unknown: d:[] g:[] p:hwsch","language-learning","True",23,15,509.375
"VwCUDsuSQRPG47O8pNWAhGCPpm32",5,137,"unknown: d:[] g:[] p:hwsch","language-learning","True",25,19,521.81299996376
"MDct1aBbrXYyNXlD2X4u6PlI0ya2",5,142,"unknown: d:[] g:[] p:hwsch","language-learning","True",6,4,514.210999965668
"Htp7pluUbSSJrtbLPfSNyK2AYjU2",5,133,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,12,313.540999889374
"ux2kh9D60Aa360dWosVMxCWEjht2",5,147,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,7,452.881999969482
"qrOI3lSDKDUHr6LboFy1NHYmiAs2",5,138,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,24,303.880000114441
"9HV0keOmLoTmsGll19be5z2J9gC3",5,142,"unknown: d:[] g:[] p:hwsch","language-learning","True",1,0,637.6859998703
"XnORVqVxLzP1vWwwIESlpXYNWkd2",5,137,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,7,213.880000114441
"PQoNnQ9Wlne3ZpQL2y62LykBhTI2",5,137,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,19,324.598000049591
"nwTTCV5nGMVyl2gJ2O3nvrQ5TUl2",5,136,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,22,369.982999801636
"ROt1JdU9nEWFX4IDiMKeMmrpcb63",5,132,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,10,154.025000095367
"DfGQBHC3r8WixphHGmgb9qiNuCG2",5,132,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,8,486.640000104904
"we12H2Bh4VZQ4FfjWonRANFSJPL2",5,135,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,16,414.65299987793
"QAEOCLr8IvR1htKjasqe7l9f0m73",5,138,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,16,299.00200009346
"Ds7rIx1JpbbD9TkrUNjHFF95HSw2",5,142,"unknown: d:[] g:[] p:hwsch","language-learning","True",8,3,536.924000024796
"kWv5TZ2kMFaO57NDNnknOdXijN82",5,134,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,10,284.587000131607
"UkJwzgpcnBRmHhVvKL6LHUHU6xU2",5,141,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,8,218.81299996376
"W8c1CzDDNbRYE2yrdafwutZwK9k1",5,141,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,12,502.404000043869
"x9AlsT8bQFTutS7aJnPvegLDIx22",5,140,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,22,494.976000070572
"qM4a1BtqkVWXduuSh66f0fbjPkS2",5,146,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,12,287.357999801636
"1czVuBJsINbM5f1nujpyyBbFFV33",5,139,"unknown: d:[] g:[] p:hwsch","language-learning","True",22,7,522.31299996376
"ekGhsVtgURRDJd9y3ebtj8NqIpW2",5,144,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,19,353.724999904633
"ZH8e5rYxVyUSAA52kToCqGUMHSG3",6,157,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,16,215.952000141144
"3du7pJshNkR8nKI37nnC2mheM9i2",6,153,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,11,434.789000034332
"VheFqOZZTDUdNvSLUujk5elVLFF3",6,155,"unknown: d:[] g:[] p:hwsch","language-learning","True",29,18,541.091000080109
"DqJjzGvzMCMk3DHqyLPzAsTI5RO2",6,145,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,21,281.03400015831
"g8n6SS890Bb4NrfOuNGPbJuVksr2",6,159,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,15,212.304000139236
"J9cA3eera0UBxjLaBUolxLaz5E62",6,145,"unknown: d:[] g:[] p:hwsch","language-learning","True",27,9,500.182999849319
"AApKBwpaE6e64kQSipaOjQvA7iY2",6,150,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,23,306.782999992371
"NJAhFsjGsgYdoSxnJ6x0Owrcffz1",6,149,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,11,369.90499997139
"2GuYRam00lYx068AN2X5EzUWG1g2",6,155,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,11,288.446000099182
"Q2fdeJXs0lY0FXBreNJq5G3OYc83",6,148,"unknown: d:[] g:[] p:hwsch","language-learning","True",27,10,505.569000005722
"JW4NsbWgLlPiBPldENsNOQtFHJz2",6,148,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,16,327.055000066757
"ezgs6HA8a0ZJnfvW2yEWSHdbJew1",6,146,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,13,332.055000066757
"hRRYCwThryVCZiqDj5YxtEuXWyb2",6,152,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,23,227.882999897003
"11CHA4BIX6QGasRqQfIhNDPOegG3",6,148,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,15,413.768999814987
"W1Uh2gdJxBXFk05jUq2seKeISJt1",6,150,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,19,433.561000108719
"cZFTjeaAOmM5nitX9IEOZTapS4e2",6,152,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,17,445.320000171661
"8PZGBDmvZaRVlzodFGF0z7CLtRV2",6,148,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,8,171.463999986649
"nU0wqbPiv1fuwiUS41NmnlLWNjJ2",6,147,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,22,273.999000072479
"1LFUjwizwLTeU5dtYPNdbK1Y2a73",6,148,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,12,395.736999988556
"q6oCi2QRTtQJsB1aibwQ9j5kL4V2",7,164,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,12,310.981999874115
"5B9tLcm6MigEUEhOMd41Vhsptbs1",7,163,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,22,326.953000068665
"foFrxlWRHFTk5r203m3SzsB1Kix1",7,155,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,23,263.177999973297
"bAWRNJEa96hCTrT73t5VXgGBG7M2",7,164,"unknown: d:[] g:[] p:hwsch","language-learning","True",23,9,535.118999958038
"2HH0YYs7kEhl4Myex8K8Z8O1QPh1",7,153,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,15,227.923000097275
"NICDXpaiUyRUBRp3D8o2vMetp512",7,160,"unknown: d:[] g:[] p:hwsch","language-learning","True",16,11,564.447999954224
"xKuMr4pHIhf2E8bes1pdfKb0oG23",7,154,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,11,296.19000005722
"tZyBgaTfsChm8L8Fe1Lb1RomjLC2",7,155,"unknown: d:[] g:[] p:hwsch","language-learning","True",30,19,478.101999998093
"N7RUrB0oEZRjL8DacdmUnDfEIGS2",7,174,"Sand Hill School","language-learning","True",26,12,525.230000019073
"Hid1b94N2wMwVGdPv0OXKjChF8i1",3,112,"SMFC","public","True",30,21,213.044000148773
"rAVgcZJJdQNDKz3algLSYdZ34P03",3,112,"SMFC","public","True",30,17,246.974999904633
"sQRzZjVxM8gItq4yWbzfGwsy2S92",3,112,"SMFC","public","True",30,20,389.952999830246
"BX3ZRAiD0iXYha8QmSMh73d65ej2",3,112,"SMFC","public","True",30,15,443.341000080109
"jxOUVaGqhNh3cAaRs3NQtte4Dld2",3,112,"SMFC","public","True",30,16,427.505000114441
"YrOd2ICxcJYIdbdbhpWZSgGcjK82",3,112,"SMFC","public","True",30,16,394.370000123978
"2dJkNael9BQ5xKZz7sEN8nT7Lcm1",3,112,"SMFC","public","True",30,21,354.732000112534
"3DAo9IqS8UWsvBXOE1P3hltnHA03",3,112,"SMFC","public","True",30,26,590.859999895096
"njGtSatb7RfQ9CbTxdaob5KgIM03",3,112,"SMFC","public","True",30,14,408.754999876022
"AJ5o2wllRHNamQMbhv3FgCKeJ4o1",3,112,"SMFC","public","True",30,7,368.397000074387
"QwMOlMN6uRdnfCvsfJv8gB1TJLy2",3,112,"SMFC","public","True",30,6,452.367000102997
"Y2K3Rz1iOTSStDJjV8PgUdBt2Pm2",3,112,"SMFC","public","True",30,28,359.336999893188
"e2BswfFbH6h1jlgm8NkxQRfbhEP2",3,112,"SMFC","public","True",30,22,308.365000247955
"ODZ0lQESgpTwlu6bdI5QHPpIoBQ2",3,112,"SMFC","public","True",30,8,123.425999879837
"OMqHYVIEm7YCSUEAW6jwZfFRaMg2",3,112,"SMFC","public","True",30,11,215.927000045776
"7aV74ZJaP7cC18tT0MR5e2Qq0tw1",3,112,"SMFC","public","True",30,17,403.912999868393
"Zccq1RbspyX0RyiDDeJ4OXduLQi2",3,112,"SMFC","public","True",30,15,374.84099984169
